id,mass,GeoLocation
16720,8600.0,"(35.25, -80.5)"
16725,4885.0,"(38.01667, -8.25)"
16726,3130.0,"(43.26667, 13.35)"
16727,149000.0,"(43.39056, 1.9625)"
16729,500.0,"(47.63333, 1.58333)"
16733,,"(-15.96667, 27.35)"
16736,1880.0,"(35.41667, -79.38333)"
16737,3520.0,"(52.45, -8.33333)"
16738,8887.5,"(-40.975, 145.6)"
16740,70.0,"(28.78333, 78.83333)"
16742,633.0,"(49.6, 18.53333)"
16747,1300.0,"(44.6, 5.13333)"
36592,3763.0,"(59.43333, 10.7)"
16759,1500.0,"(26.83333, 77.33333)"
16762,9150.0,"(45.2, 8.5)"
16766,11300.0,"(-29.8, 141.7)"
16804,110000.0,"(18.7, 4.8)"
16805,17000.0,"(44.08333, 6.86667)"
16820,1100.0,"(-11.5, 33.5)"
16841,4400.0,"(12.63333, 77.01667)"
16851,25.5,"(9.33333, 80.83333)"
16874,4703.0,"(24.5, 90.21667)"
16875,100000.0,"(-36.61667, 145.2)"
16882,12600.0,"(36.6, -88.1)"
16885,1245.0,"(26.13333, 85.53333)"
16887,,"(23.05, 72.63333)"
16889,8165.0,"(12.0, 1.0)"
16890,1810.0,"(38.12167, 140.06167)"
16892,20.0,"(26.98333, 78.21667)"
16893,6100.0,"(49.16667, 19.5)"
16898,10000.0,"(31.31667, 30.35)"
16899,23200.0,"(13.73333, 100.08333)"
16902,4500.0,"(12.28333, 79.2)"
16903,52900.0,"(35.66667, 103.5)"
16904,7500.0,"(38.41667, -77.16667)"
16907,529.0,"(32.11667, 121.8)"
16908,17000.0,"(19.25, 77.0)"
16909,2700.0,"(33.75, 51.5)"
16912,367.5,"(-34.05, 150.68889)"
16914,,"(42.51667, 12.51667)"
16922,347.0,"(-21.73333, 165.9)"
16923,1.4,
16927,105.0,"(21.25, 83.66667)"
16934,420.0,"(36.44917, 136.46528)"
16935,4500.0,"(18.68333, 83.48333)"
16941,2450.0,"(9.5, 35.33333)"
16945,10250.0,"(56.5, 21.5)"
16950,6189.0,"(47.525, 10.80833)"
16953,230000.0,"(40.0, -81.76667)"
16954,12000.0,"(15.36667, 35.68333)"
16960,19256.0,"(29.94718, -90.10976)"
16966,1393.0,"(-7.45, 111.41667)"
16968,37500.0,"(13.85, -4.38333)"
16970,,"(49.03333, -1.43333)"
16974,3.3,
16975,3.3,
16976,3996.0,"(52.45, 78.63333)"
16977,6000.0,"(56.11667, 37.33333)"
16980,14250.0,"(29.86667, 121.48333)"
16981,4610.0,"(32.925, 105.90667)"
16982,467.0,"(34.2, 131.56667)"
16983,17200.0,"(-28.56667, 30.7)"
16984,2300.0,"(44.08333, -69.48333)"
16985,483.7,"(40.08528, -86.055)"
16988,472.0,"(33.725, 130.75)"
16989,4000.0,"(-32.36667, -59.83333)"
16994,1050.0,"(36.21667, -92.26667)"
17922,1100000.0,"(39.68333, -99.86667)"
17930,177.0,"(45.29167, 11.52722)"
17933,1900.0,"(54.81667, 46.0)"
17934,,"(58.55, 31.33333)"
17935,1001.0,"(56.0, 22.0)"
17936,250.0,"(42.91667, 102.46667)"
17938,50000.0,"(24.3, -102.13333)"
17959,5000.0,"(41.63333, 0.75)"
17960,363.0,"(43.33333, 141.86667)"
17969,737.6,"(21.20833, 94.91667)"
17970,1100.0,"(47.55, 22.025)"
17979,500000.0,"(57.78333, 55.26667)"
17988,1400.0,"(52.28333, 8.05)"
17989,6000.0,"(58.5, 23.0)"
17990,3750.0,"(47.88333, 22.03333)"
17994,14360.0,"(33.28333, 130.2)"
17995,16250.0,"(46.06667, 23.58333)"
17996,7700.0,"(6.75, 8.5)"
17997,5850.0,"(38.18333, -5.4)"
17998,194.0,"(36.18333, 139.21667)"
18000,4742.0,"(35.08333, 135.2)"
18002,12000.0,"(50.83333, 25.5)"
18009,16570.0,"(52.95, 8.16667)"
18012,,"(39.0, -0.03333)"
18013,150000.0,"(38.71667, -7.06667)"
18015,40000.0,"(39.56667, -2.1)"
18019,250000.0,"(64.02, 161.80833)"
18026,14000.0,"(43.88333, 1.38333)"
34489,180.0,"(28.5475, -81.36222)"
18030,6000.0,"(47.11667, 6.15)"
18033,4500.0,"(48.5, 8.0)"
18034,3400.0,"(42.13333, 12.93333)"
18042,246.0,"(58.88333, 9.4)"
18045,6510.0,"(38.4, 140.35)"
18046,840.0,"(38.6, -95.21667)"
56729,4440.0,"(12.9, 0.08)"
18050,1215.5,"(30.18, -6.57717)"
31282,17000.0,"(24.3, -13.1)"
18052,20000.0,"(37.60833, -8.28)"
18055,121.5,"(-18.0, 16.0)"
18058,205.0,"(43.4, -5.86667)"
18062,,"(51.33333, 28.83333)"
18068,3400.0,"(21.05, -99.3)"
18069,3858.0,"(55.66667, 25.0)"
18072,515.0,"(17.74333, 120.45583)"
18073,,"(32.31667, -89.71667)"
18074,1430.0,"(-23.11667, -65.1)"
18077,18000.0,"(43.48333, 118.61667)"
18079,135.0,"(39.8, -91.5)"
18082,682.0,"(21.3, -157.78333)"
32591,69.5,
18093,10500.0,"(15.08333, 120.7)"
18098,2130.0,"(8.06667, 124.28333)"
18101,408000.0,"(36.06667, -90.5)"
18102,2000.0,"(-6.23333, -40.7)"
18103,100000.0,"(-19.13333, -51.66667)"
18106,18000.0,"(41.48472, -87.67917)"
18108,77600.0,"(9.23333, 78.35)"
18109,800.0,"(26.2, 85.4)"
18110,5100.0,"(36.21667, -103.4)"
18112,4375.0,"(20.93694, 82.05)"
18116,2121.0,"(-19.53333, -48.56667)"
18118,12.0,"(38.13333, 14.96667)"
18171,37350.0,"(23.15, 91.18333)"
18173,2968.0,"(43.46667, 25.51667)"
18175,142.5,"(52.3, 77.03333)"
18176,40000.0,"(48.53333, 35.98333)"
18177,2000.0,"(52.03333, 43.0)"
18179,,"(11.33367, -3.54217)"
18180,45760.0,"(56.13333, -117.93333)"
18181,117.8,"(51.66667, 9.25)"
18782,12570.0,"(41.28333, -73.91667)"
18786,70000.0,"(30.125, -103.11667)"
18792,165.0,"(-10.66667, 35.5)"
18793,23474.0,"(23.325, 91.0)"
18797,2.0,"(56.4, -3.43333)"
18798,66000.0,"(56.63333, 39.43333)"
18799,3393.0,"(55.5, 66.08333)"
18800,189.0,"(14.052, 0.42)"
18801,1800.0,"(35.3, -86.63333)"
18804,,"(53.53333, -7.33333)"
18808,57900.0,"(40.0, -99.25)"
18809,500.0,"(11.25, 108.58333)"
18811,7800.0,"(12.0, 105.48333)"
18812,11000.0,"(15.71667, 108.1)"
18813,13.1,"(44.24417, 11.50222)"
18816,,"(41.36667, -6.23333)"
18822,23250.0,"(58.66667, 25.73333)"
18831,42000.0,"(26.03472, 73.94167)"
18832,37.0,"(-32.86667, 18.71667)"
18834,842.0,"(25.8, 88.45)"
18835,1161.0,"(29.58333, 76.0)"
18837,3760.0,"(31.95, -83.51667)"
18846,2085.0,"(30.7, -96.11667)"
51706,6913.0,"(45.275, 26.70972)"
18849,39.0,"(50.53333, 14.11667)"
18851,96.0,"(11.58333, 104.91667)"
32592,290.9,
18853,3000.0,"(50.93333, 12.13333)"
18858,350.0,"(26.71667, 82.66667)"
18860,253.6,"(66.34833, 14.015)"
18865,157.0,"(53.03639, -4.31944)"
18874,71400.0,"(34.175, -103.295)"
18876,4500.0,"(38.5, -8.0)"
18879,665.0,"(31.41667, 118.5)"
18883,2125.0,"(48.3025, 13.94083)"
18887,5555.0,"(49.66667, 14.03333)"
18888,900.0,"(39.11667, -83.85)"
45984,500.0,"(39.35, -3.51667)"
18899,560.0,"(23.36667, 75.18333)"
18901,250000.0,"(52.76667, 21.26667)"
18902,100.0,"(13.33333, 78.95)"
18905,300000.0,"(-29.03333, -53.05)"
18907,1275.0,"(32.08333, 121.5)"
18908,2600.0,"(26.53333, 106.46667)"
22357,7000.0,"(-30.11667, 28.7)"
22358,6045.0,"(17.76667, 95.18333)"
22360,10750.0,"(39.0, -0.66667)"
22361,17450.0,"(44.61667, 126.13333)"
22363,65.0,"(46.6, 0.25)"
22368,5000.0,"(-26.66667, -65.45)"
22371,10200.0,"(27.72528, 76.465)"
31302,67225.0,"(28.225, 70.2)"
22376,9000.0,"(52.98333, 37.03333)"
22384,3766.0,"(26.45, 82.9)"
22385,100.0,"(24.16667, 87.76667)"
22386,4682.0,"(51.88333, 6.93333)"
22387,290.4,"(23.98333, 87.08333)"
22390,300.0,"(19.86667, -100.81667)"
22392,3224.5,"(25.38333, 72.01667)"
22394,4910.0,"(38.2, 115.7)"
22395,6.1,"(26.66667, 50.15)"
22396,24700.0,"(43.5, 26.53333)"
22398,910.0,"(52.2, 17.98333)"
53502,18.41,"(38.13742, -119.75812)"
22584,17300.0,"(42.475, -5.33333)"
22585,10000.0,"(-6.73333, 111.36667)"
22586,1000.0,"(44.76667, 11.28333)"
22587,300.0,"(-32.75, -65.28333)"
22589,355.0,"(38.66667, 116.13333)"
22590,7000.0,"(48.6, 45.66667)"
22592,1.0,"(51.33333, -118.95)"
22593,3332.0,"(28.2, 76.66667)"
22597,668.0,"(35.03333, -83.03333)"
24140,20000.0,"(-44.11667, -66.15)"
22599,90000.0,"(46.88333, -102.31667)"
22602,1900.0,"(31.25, -99.03333)"
22603,1800.0,"(37.46667, -77.5)"
22611,1310.0,"(-26.1, -49.8)"
22614,103.3,"(45.48333, 9.51667)"
22637,340.0,"(41.08333, -86.28333)"
22640,1641.0,"(-23.38333, 150.51667)"
22641,400.0,"(42.3, 0.55)"
22642,2900.0,"(50.35, 10.8)"
22766,10600.0,"(44.51667, -83.95)"
22773,3500.0,"(52.76667, -2.51667)"
22780,465.5,"(-1.45, 29.83333)"
22782,67.0,"(0.26667, 36.53333)"
22783,6000.0,"(-10.26667, 38.76667)"
22791,13000.0,"(51.13333, 34.5)"
22792,1250.0,"(27.43333, 82.08333)"
22793,478.0,"(23.08333, 91.66667)"
22796,,"(51.53333, 14.88333)"
23101,14000.0,"(43.73333, 1.38333)"
23102,271000.0,"(45.3, 0.23333)"
23103,4180.0,"(35.66667, 136.3)"
23107,61.4,"(44.97917, -122.96944)"
23111,9000.0,"(46.05, 4.63333)"
23114,43.0,"(52.75, 11.05)"
23115,2462.0,"(25.66667, 74.86667)"
23128,56.0,"(33.48472, -117.6625)"
31315,237.0,"(43.66667, 13.0)"
23130,282.0,"(-31.01667, -71.4)"
34063,460.0,"(19.76667, -100.65)"
23161,400.0,"(-29.2, -51.86667)"
23164,60.0,"(24.16667, -99.33333)"
23165,5500.0,"(-33.9, -61.7)"
50909,4000.0,"(-31.535556, -68.489444)"
23171,927.0,"(-20.81, -49.38056)"
23176,200000.0,"(52.55, 46.55)"
23187,695.0,"(34.71667, 137.78333)"
23188,4000.0,"(43.15, -0.85)"
23190,2500.0,"(47.21667, 29.86667)"
23192,430.0,"(35.86667, 139.4)"
23455,412.0,"(49.23333, 17.56667)"
23457,7000.0,"(53.35, 15.05)"
23458,283.3,"(42.86083, -73.95028)"
23460,8000.0,"(48.11667, 10.46667)"
23472,5400.0,"(44.36667, -69.2)"
23473,240.0,"(38.3, 27.13333)"
23476,6930.0,"(26.75, 84.78333)"
23481,1590.0,"(-7.23333, 107.33333)"
23483,150.0,"(22.83333, 4.98333)"
23487,691.0,"(22.25, 79.0)"
23495,4000.0,"(41.71667, -0.05)"
23496,866.0,"(39.43833, 140.51167)"
23500,20000.0,"(21.68389, 79.50083)"
23501,8500.0,"(41.05, 23.56667)"
23502,1800.0,"(-8.38333, -36.76667)"
23504,350.0,"(-19.46667, -44.21667)"
23508,180.0,"(37.41667, -6.0)"
23509,101000.0,"(50.61667, 36.6)"
23512,7000.0,"(34.75, 10.71667)"
23521,4000.0,"(23.1, 87.3)"
23525,1265.0,"(37.83333, -76.7)"
23529,18600.0,"(44.05, -80.16667)"
23530,5000.0,"(24.55, 84.83333)"
23531,605.0,"(33.65, 120.06667)"
23534,3679.7,"(25.85, 87.5775)"
23582,3900.0,"(43.5, 125.66667)"
23583,5000.0,"(33.71667, 74.83333)"
23584,3200.0,"(24.33333, 90.16667)"
23586,3700.0,"(43.11667, 11.6)"
23593,23000000.0,"(46.16, 134.65333)"
23594,1710.0,"(20.93333, -101.38333)"
55584,0.15,"(44.11667, 27.26667)"
23603,1222.0,"(49.98333, 7.53333)"
23606,1455.0,"(30.9, 32.48333)"
23611,8400.0,"(26.21667, 69.55)"
23613,2000.0,"(39.3, 9.2)"
23614,4100.0,"(42.58333, -103.66667)"
23616,1600.0,"(20.91667, 82.58333)"
23617,40000.0,"(39.82467, 36.13583)"
23619,630.0,"(32.43333, 119.86667)"
23621,850.0,"(59.73333, 10.86667)"
23626,1708.0,"(45.68333, 15.6)"
23645,2750.0,"(55.0, 35.0)"
23660,72.9,"(27.13333, 84.06667)"
23661,80000.0,"(43.66667, 21.86667)"
23663,54.0,"(47.36667, 1.73333)"
53829,1066.0,"(54.00883, 22.005)"
23667,17100.0,"(35.16667, 135.33333)"
23668,36900.0,"(45.25, 125.0)"
23670,958.0,"(44.41667, 23.5)"
23671,2050.0,"(1.7, 33.63333)"
23081,360.0,"(44.75, 0.05)"
23082,5500.0,"(46.95, -1.5)"
23083,700.0,"(51.05, 3.75)"
23087,4000.0,"(48.01667, -1.15)"
23089,1000.0,"(38.7, -90.23333)"
23090,13780.0,"(-32.01667, 27.41667)"
23091,24.3,"(38.16667, -76.38333)"
23092,8300.0,"(48.45, 3.93333)"
23093,17000.0,"(61.65, 27.2)"
23097,134.3,"(43.43333, 2.95)"
23712,34000.0,"(59.93333, 14.95)"
23713,52000.0,"(49.28333, 15.56667)"
23717,1500.0,"(45.05, 41.98333)"
23099,4960.0,"(50.76667, 3.0)"
23724,325000.0,"(53.66667, 55.98333)"
23726,,"(52.53333, 9.05)"
23728,50.0,"(41.2, -73.13333)"
23729,13400.0,"(56.58333, -3.25)"
23732,10400.0,"(50.38333, -3.95)"
23733,25400.0,"(45.96861, -72.97806)"
23736,3500.0,"(36.48333, -90.66667)"
23737,815.3,"(50.53806, 16.26333)"
23738,260000.0,"(31.61667, 113.46667)"
48951,110000.0,"(12.66667, 78.03333)"
23741,1710.5,"(25.93333, 84.28333)"
23745,637.0,"(44.86667, 133.16667)"
23760,7235.0,"(26.71667, 84.21667)"
55529,992.5,"(38.80389, -120.90806)"
23773,5560.0,"(33.18836, -86.2945)"
23776,7540.0,"(49.4, 14.65)"
23778,9000.0,"(36.18333, 5.41667)"
23782,10000.0,"(59.70444, -134.20139)"
23784,1000.0,"(34.72, 137.305)"
23789,720.0,"(35.38333, 134.9)"
23791,1421.0,
23795,10500.0,"(-7.75, 112.76667)"
48691,100000.0,"(31.16333, -7.015)"
23801,905.0,"(35.43333, 136.23333)"
23873,3850.0,"(45.4, 122.9)"
23884,12000.0,"(32.95, 10.41667)"
23885,2500.0,"(19.38333, 43.73333)"
23887,6000.0,"(35.13333, 44.45)"
23888,21000.0,"(46.71667, 23.5)"
23897,160000.0,"(-25.73333, 142.95)"
23898,28500.0,"(58.03333, 26.95)"
23908,342.0,"(33.4, 70.6)"
54493,14200.0,"(-1.00278, 37.15028)"
23976,45300.0,"(-29.33333, 27.58333)"
23984,2232.0,"(32.94667, 118.99)"
23989,28000.0,"(49.6, 17.11667)"
23998,74800.0,"(38.2, -89.68333)"
23999,3000.0,"(14.25, 1.53333)"
24004,65500.0,"(54.5, 35.2)"
24009,230.0,"(13.63333, 79.41667)"
54823,7000.0,"(29.48195, -7.61123)"
24011,20000.0,"(-7.08333, 111.53333)"
24012,16500.0,"(-6.66667, 106.58333)"
24019,600.0,"(47.85, 34.76667)"
24020,900.0,"(20.16667, -105.21667)"
24023,600.0,"(34.5, 133.75)"
24024,27.5,"(38.36667, 140.86556)"
24026,7.7,"(24.65, 76.86667)"
24029,977.0,"(45.06667, 7.66667)"
24032,259.1,"(42.06667, -104.16667)"
24036,1030.0,"(43.6, 1.4)"
24037,2000.0,"(51.73333, 102.53333)"
24038,14500.0,"(50.78333, 4.76667)"
24042,1250.0,"(52.21667, 13.16667)"
24046,11800.0,"(45.46667, 10.0)"
24050,63000.0,"(50.91667, 9.18333)"
24053,357.4,"(58.47333, 8.86667)"
24054,1020.0,"(32.16667, -95.1)"
24057,640.0,"(61.3, 12.3)"
24059,800.0,"(36.06333, 140.145)"
24060,13100.0,"(9.66667, 105.66667)"
24062,10000.0,"(45.46667, 105.38333)"
24071,,"(30.0, 90.75)"
47343,89.3,"(45.34583, -92.05167)"
24086,30000.0,"(21.66667, -103.36667)"
24094,19860.0,"(60.0, 5.61667)"
24095,750.0,"(57.16667, 65.53333)"
24096,40000.0,"(-19.81667, -48.78333)"
24097,4590.0,"(11.05, -69.85)"
24098,1000.0,"(41.76667, 62.51667)"
24099,2000.0,
24101,103000.0,"(7.95, 8.08333)"
24103,710.0,"(51.65, 5.61667)"
24104,3600.0,"(13.48333, 74.78333)"
24106,189.2,"(-4.26667, 35.35)"
24108,76.5,"(46.93333, 7.21667)"
24112,100.0,"(30.33333, 76.33333)"
24118,1700.0,"(13.46667, 31.21667)"
24121,113.4,"(66.13889, 124.76667)"
24123,1000.0,"(34.8, 127.0)"
24129,1500.0,"(34.48333, 133.28333)"
24132,1269.0,"(49.975, 16.375)"
24135,9700.0,"(52.11667, 5.18333)"
24136,3422.0,"(47.11667, 7.55)"
24143,40.0,"(45.41667, 11.13333)"
24144,2799.0,"(11.98333, 79.75)"
24145,1004.0,"(44.86667, 9.15)"
24146,,"(44.06667, 12.1)"
24149,50000.0,"(9.31667, -70.62833)"
53633,2500.0,"(-20.85001, -41.73356)"
24154,1932.0,"(46.15, 32.83333)"
24158,10800.0,"(56.13333, 77.26667)"
24162,54000.0,"(35.33333, 51.63333)"
24165,8000.0,"(48.41667, 43.2)"
24168,1500.0,"(43.5, -91.16667)"
24169,750.0,"(57.8, 45.8)"
24174,15000.0,"(44.85, 11.4)"
24179,3500.0,"(42.8, -4.66667)"
24181,,"(-25.83333, -56.5)"
24183,0.1,"(54.225, -111.69167)"
24185,3600.0,"(43.53333, 22.63333)"
24187,2437.0,"(23.1, 87.43333)"
24188,1303.8,"(16.83333, 80.75)"
24189,594.0,"(25.45, 70.0)"
24191,20000.0,"(46.63333, 0.16667)"
24210,28100.0,"(34.33333, -98.3)"
24215,1600.0,"(38.68333, -91.15)"
24218,225.0,"(45.58333, -122.35)"
47344,4000.0,"(32.79732, 21.78713)"
24244,3750.0,"(48.95, 17.38333)"
24249,150000.0,"(41.266667, -73.266667)"
24250,350.0,"(41.7, -72.65)"
24251,2756.0,"(41.71056, -72.67361)"
49514,2138.74,"(31.96185, -110.434183)"
24281,150000.0,"(-26.59278, 120.32833)"
24321,22.0,"(-26.0, 30.0)"
24322,66.0,"(-28.66667, 18.91667)"
24323,2200.0,"(-32.5, 23.0)"
24324,166.4,"(9.0, 39.0)"
24325,25000.0,"(54.13667, -0.41333)"
24334,36000.0,"(-27.75, 115.83333)"
24337,1551.0,"(42.38467, -83.6115)"
24340,50000.0,"(36.75, 114.25)"
24342,,"(35.13333, 113.33333)"
24345,5900.0,"(44.66667, 117.5)"
24346,75500.0,"(32.33333, 114.31667)"
24351,5700.0,"(13.71111, 45.17)"
30345,4.0,"(1.0, 22.5)"
30348,20000.0,"(21.83333, 111.83333)"
30350,3500.0,"(24.56667, 114.16667)"
30352,150200.0,"(38.93333, 48.25)"
30358,13600.0,"(14.3, 79.76667)"
30366,31650.0,"(37.75, 139.0)"
30370,250.0,"(41.28333, -73.81667)"
30372,0.1,"(34.16667, 131.45)"
30377,4800.0,"(28.71667, 116.61667)"
30378,1472.0,"(47.31667, 35.36667)"
30379,3867.0,"(50.28333, 27.68333)"
30380,3000.0,"(55.18333, 27.91667)"
30384,175000.0,"(27.33333, -9.33333)"
30386,18000.0,"(11.73333, 7.08333)"
30388,463.0,"(47.5, 83.0)"
30389,330.0,"(33.7, 133.8)"
30391,14250.0,"(32.3, 112.75)"
30395,800.0,"(47.13333, 43.9)"
30396,95000.0,"(44.4, 19.11667)"
30397,2000.0,"(49.88333, 13.91667)"
30399,44100.0,"(55.3, 25.0)"
30404,42000.0,"(45.81667, 125.91667)"
30407,107000.0,"(47.58333, 37.25)"
30408,2900.0,"(39.66667, 122.98333)"
30411,246.0,"(51.83333, 26.83333)"
30412,7500.0,"(-15.18333, 35.28333)"
30413,552.0,"(46.93333, 21.5)"
30415,2568.0,"(50.2, 30.25)"
4,331.0,"(26.8, -105.41667)"
51399,194.34,"(22.72192, 48.95937)"
5,21100.0,"(36.3, -104.28333)"
7,2914.0,"(33.85, -101.8)"
8,1.2,"(60.43333, 22.3)"
9,4500.0,"(27.23944, 29.83583)"
11,6700.0,"(27.5, 3.61667)"
12,228.0,"(27.61667, 3.85)"
13,145.0,"(27.81667, 4.03333)"
14,1020.0,"(27.58333, 3.81667)"
15,115.0,"(27.6, 3.83333)"
16,561.0,"(27.63333, 3.96667)"
17,542.0,"(27.51667, 3.65)"
18,205.0,"(27.53333, 3.7)"
19,127.0,"(27.73333, 4.08333)"
20,276.0,"(27.75, 4.1)"
21,3800.0,"(27.75, 4.16667)"
22,98.0,"(27.8, 4.16667)"
23,490.0,"(27.83333, 4.28333)"
24,307.0,"(27.8, 4.46667)"
25,98.0,"(27.78333, 4.28333)"
26,111.0,"(27.71667, 4.48333)"
27,446.0,"(27.73333, 4.4)"
28,207.0,"(27.7, 4.08333)"
29,581.0,"(27.7, 4.06667)"
30,708.0,"(27.7, 4.06667)"
31,2140.0,"(27.55, 3.61667)"
32,192.0,"(27.51667, 3.83333)"
33,118.0,"(27.51667, 3.91667)"
34,1464.0,"(27.55, 3.93333)"
35,920.0,"(27.58333, 3.96667)"
36,88.0,"(27.61667, 4.05)"
37,206.0,"(27.66667, 4.2)"
38,3130.0,"(27.66667, 4.25)"
39,98.0,"(27.68333, 4.33333)"
40,123.0,"(27.68333, 4.41667)"
41,2016.0,"(27.66667, 4.35)"
42,495.0,"(27.65, 4.46667)"
43,93.0,"(27.65, 4.43333)"
44,184.0,"(27.63333, 4.35)"
45,36.0,"(27.6, 4.3)"
46,112.0,"(27.58333, 4.25)"
47,385.0,"(27.55, 4.13333)"
48,962.0,"(27.53333, 4.0)"
49,225.0,"(27.53333, 3.91667)"
50,146.0,"(27.46667, 3.78333)"
51,134.0,"(27.43333, 3.71667)"
52,246.0,"(27.46667, 3.83333)"
53,120.0,"(27.51667, 3.91667)"
54,195.0,"(27.55, 4.0)"
56,1066.0,"(27.78333, 4.7)"
57,1440.0,"(27.83333, 4.7)"
58,115.0,"(27.55, 4.08333)"
59,82.9,"(27.41667, 3.71667)"
60,1394.0,"(27.65, 4.5)"
61,905.0,"(27.61667, 4.41667)"
62,58.0,"(27.75, 4.15)"
63,1937.0,"(27.73333, 4.05)"
64,2051.0,"(27.7, 3.93333)"
65,1338.0,"(27.5, 3.98333)"
66,129.0,"(27.46667, 3.88333)"
67,277.0,"(27.38333, 3.71667)"
68,281.0,"(27.51667, 4.06667)"
69,226.0,"(27.56667, 4.16667)"
70,105.0,"(27.6, 4.25)"
71,283.0,"(27.6, 4.41667)"
72,716.0,"(27.61667, 4.56667)"
73,854.0,"(27.61667, 4.56667)"
74,1539.0,"(27.5, 4.28333)"
75,517.0,"(27.63333, 4.06667)"
76,383.0,"(27.71667, 4.78333)"
77,1805.0,"(27.55, 3.7)"
78,941.0,"(27.53333, 3.83333)"
79,138.0,"(27.68333, 4.48333)"
80,1379.0,"(27.63333, 4.28333)"
81,162.0,"(27.63333, 4.25)"
82,2010.0,"(27.53333, 3.85)"
83,384.0,"(27.48333, 3.83333)"
84,1453.0,"(27.51667, 3.73333)"
85,183.0,"(27.7, 4.35)"
86,2538.0,"(27.63333, 4.51667)"
87,105.0,"(27.56667, 4.15)"
88,387.0,"(27.5, 3.68333)"
89,574.0,"(27.63333, 4.51667)"
90,110.0,"(27.53333, 3.86667)"
91,208.0,"(27.5, 3.48333)"
92,690.0,"(27.48333, 3.63333)"
93,6300.0,"(27.55, 3.86667)"
94,293.0,"(27.58333, 3.95)"
95,173.0,"(27.66667, 4.18333)"
96,163.0,"(27.7, 4.26667)"
97,200.0,"(27.75, 4.43333)"
98,682.0,"(27.63333, 4.3)"
99,290.0,"(27.5, 3.83333)"
100,3487.0,"(27.45, 4.11667)"
101,244.0,"(27.66667, 4.51667)"
102,420.0,"(27.71667, 4.13333)"
103,82.0,"(27.73333, 4.43333)"
104,104.0,"(27.71667, 4.38333)"
105,572.0,"(27.61667, 4.2)"
106,63.0,"(27.51667, 3.96667)"
107,5500.0,"(27.46667, 3.88333)"
108,313.0,"(27.45, 3.83333)"
109,140.0,"(27.46667, 3.95)"
110,452.0,"(27.53333, 4.16667)"
111,346.0,"(27.66667, 4.46667)"
112,665.0,"(27.8, 4.5)"
113,992.0,"(27.63333, 4.36667)"
114,392.0,"(27.55, 4.13333)"
115,1390.0,"(27.5, 3.9)"
116,105.0,"(27.45, 3.75)"
117,828.0,"(27.5, 3.88333)"
118,236.0,"(27.55, 3.76667)"
119,107.0,"(27.48333, 3.8)"
120,987.0,"(27.48333, 3.8)"
121,216.0,"(27.65, 4.03333)"
122,2906.0,"(27.56667, 4.03333)"
123,43.0,"(27.6, 3.96667)"
124,287.0,"(27.73333, 4.16667)"
125,345.0,"(27.73333, 4.16667)"
126,178.0,"(27.73333, 4.2)"
127,752.0,"(27.66667, 4.2)"
32593,95.0,
128,121.0,"(27.65, 4.23333)"
129,861.0,"(27.65, 4.3)"
130,427.0,"(27.68333, 4.33333)"
131,235.0,"(27.5, 3.66667)"
132,452.0,"(27.46667, 3.76667)"
133,542.0,"(27.6, 4.05)"
134,3380.0,"(27.68333, 4.35)"
135,280.0,"(27.51667, 3.8)"
136,699.0,"(27.7, 4.3)"
137,163.0,"(27.5, 4.3)"
138,162.0,"(27.6, 4.2)"
139,400.0,"(27.58333, 4.0)"
140,171.0,"(27.58333, 3.96667)"
141,1621.0,"(27.5, 3.76667)"
142,362.0,"(27.5, 3.83333)"
143,1161.0,"(27.76667, 4.53333)"
144,124.0,"(27.55, 4.03333)"
145,324.0,"(27.46667, 4.05)"
146,106.0,"(27.58333, 4.08333)"
147,941.0,"(27.66667, 4.08333)"
148,143.0,"(27.56667, 4.08333)"
149,171.0,"(27.56667, 4.08333)"
150,58.0,"(27.58333, 3.85)"
151,91.0,"(27.56667, 4.35)"
152,417.0,"(27.66667, 4.45)"
153,186.0,"(27.66667, 4.28333)"
154,869.0,"(27.66667, 4.28333)"
155,200.0,"(27.63333, 4.08333)"
156,140.0,"(27.6, 4.11667)"
157,157.0,"(27.58333, 4.06667)"
158,394.0,"(27.58333, 4.05)"
159,251.0,"(27.56667, 3.81667)"
160,218.0,"(27.46667, 3.71667)"
161,157.0,"(27.43333, 3.75)"
162,211.0,"(27.53333, 3.95)"
163,95.0,"(27.55, 4.01667)"
164,206.0,"(27.66667, 4.25)"
165,240.0,"(27.66667, 4.23333)"
166,1072.0,"(27.66667, 4.23333)"
167,422.0,"(27.66667, 4.21667)"
168,123.0,"(27.5, 3.93333)"
169,433.0,"(27.46667, 3.71667)"
170,604.0,"(27.75, 4.43333)"
171,1281.0,"(27.66667, 4.01667)"
172,125.0,"(27.7, 4.35)"
173,43.0,"(27.53333, 4.18333)"
174,84.0,"(27.56667, 4.33333)"
175,2476.0,"(27.51667, 4.23333)"
176,157.0,"(27.51667, 4.0)"
32594,67.2,
177,211.0,"(27.6, 3.98333)"
178,559.0,"(27.73333, 4.11667)"
179,313.0,"(27.65, 4.25)"
180,766.0,"(27.66667, 4.16667)"
181,262.0,"(27.65, 4.03333)"
182,127.0,"(27.48333, 3.86667)"
183,153.0,"(27.48333, 3.85)"
184,320.0,"(27.48333, 3.85)"
185,721.0,"(27.48333, 3.85)"
186,488.0,"(27.48333, 3.75)"
187,163.0,"(27.46667, 3.75)"
